INFO 2026-06-11 14:48:57,051 autoreload 10488 11888 Watching for file changes with StatReloader
INFO 2026-06-11 15:45:26,197 basehttp 10488 20672 "GET /api/lab-orders/?status=REPORTED HTTP/1.1" 200 52
INFO 2026-06-11 15:45:26,215 basehttp 10488 21008 "GET /api/appointments/?today=true&my=true HTTP/1.1" 200 52
INFO 2026-06-11 15:45:26,261 basehttp 10488 18660 "GET /api/dashboard/ HTTP/1.1" 200 142
INFO 2026-06-11 15:45:26,292 basehttp 10488 20452 "GET /api/lab-orders/?status=REPORTED HTTP/1.1" 200 52
INFO 2026-06-11 15:45:26,295 basehttp 10488 19312 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:45:26,306 basehttp 10488 20672 "GET /api/appointments/?today=true&my=true HTTP/1.1" 200 52
INFO 2026-06-11 15:45:55,350 basehttp 10488 20672 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:45:55,394 basehttp 10488 19312 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:48:09,117 basehttp 10488 20672 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:48:09,117 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:48:09,163 basehttp 10488 20672 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:48:09,185 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:48:09,422 basehttp 10488 20672 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:48:09,423 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:48:09,440 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:48:09,441 basehttp 10488 18660 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:48:09,733 basehttp 10488 18660 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:48:28,375 basehttp 10488 20452 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:48:28,379 basehttp 10488 18660 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:48:28,614 basehttp 10488 18660 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:48:28,650 basehttp 10488 20452 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:48:29,061 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:48:29,096 basehttp 10488 18660 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:48:29,239 basehttp 10488 18660 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:48:29,291 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:48:35,174 basehttp 10488 18660 "OPTIONS /api/admissions/?active=true HTTP/1.1" 200 0
INFO 2026-06-11 15:48:35,175 basehttp 10488 20452 "OPTIONS /api/admissions/?active=true HTTP/1.1" 200 0
INFO 2026-06-11 15:48:35,230 basehttp 10488 20452 "GET /api/admissions/?active=true HTTP/1.1" 200 52
INFO 2026-06-11 15:48:35,278 basehttp 10488 18660 "GET /api/admissions/?active=true HTTP/1.1" 200 52
INFO 2026-06-11 15:50:25,093 basehttp 10488 20452 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:50:25,094 basehttp 10488 18660 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:50:25,137 basehttp 10488 20452 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:50:25,159 basehttp 10488 18660 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:50:25,423 basehttp 10488 18660 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:50:25,428 basehttp 10488 20452 "GET /api/admissions/?active=true HTTP/1.1" 200 52
INFO 2026-06-11 15:50:25,441 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:50:25,457 basehttp 10488 18660 "GET /api/admissions/?active=true HTTP/1.1" 200 52
INFO 2026-06-11 15:50:25,653 basehttp 10488 18660 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:50:41,682 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:50:41,683 basehttp 10488 18660 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:50:41,944 basehttp 10488 18660 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:50:41,973 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:50:42,179 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:50:42,213 basehttp 10488 18660 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:50:42,246 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:50:42,448 basehttp 10488 19312 "GET /api/admissions/?active=true HTTP/1.1" 200 52
INFO 2026-06-11 15:50:42,498 basehttp 10488 18660 "GET /api/admissions/?active=true HTTP/1.1" 200 52
INFO 2026-06-11 15:50:45,021 basehttp 10488 18660 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:50:45,064 basehttp 10488 19312 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:50:47,931 basehttp 10488 18660 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:50:47,975 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 142
INFO 2026-06-11 15:50:47,986 basehttp 10488 20672 "GET /api/lab-orders/?status=REPORTED HTTP/1.1" 200 52
INFO 2026-06-11 15:50:47,987 basehttp 10488 20452 "GET /api/appointments/?today=true&my=true HTTP/1.1" 200 52
INFO 2026-06-11 15:50:48,054 basehttp 10488 18660 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:50:48,057 basehttp 10488 20672 "GET /api/lab-orders/?status=REPORTED HTTP/1.1" 200 52
INFO 2026-06-11 15:50:48,092 basehttp 10488 20452 "GET /api/appointments/?today=true&my=true HTTP/1.1" 200 52
INFO 2026-06-11 15:50:48,100 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 142
INFO 2026-06-11 15:50:52,259 basehttp 10488 19312 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:50:52,303 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:50:56,618 basehttp 10488 20452 "POST /api/auth/logout/ HTTP/1.1" 200 37
INFO 2026-06-11 15:51:28,898 basehttp 10488 20452 "POST /api/auth/login/ HTTP/1.1" 200 755
INFO 2026-06-11 15:51:29,102 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:51:29,131 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:51:29,384 basehttp 10488 20452 "GET /api/users/?limit=5 HTTP/1.1" 200 1199
INFO 2026-06-11 15:51:29,406 basehttp 10488 20672 "GET /api/patients/?limit=5 HTTP/1.1" 200 1655
INFO 2026-06-11 15:51:29,468 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 336
INFO 2026-06-11 15:51:29,496 basehttp 10488 18660 "GET /api/users/?limit=5 HTTP/1.1" 200 1199
INFO 2026-06-11 15:51:29,506 basehttp 10488 20452 "GET /api/patients/?limit=5 HTTP/1.1" 200 1655
INFO 2026-06-11 15:51:29,553 basehttp 10488 20672 "GET /api/dashboard/ HTTP/1.1" 200 336
INFO 2026-06-11 15:51:47,229 basehttp 10488 20672 "GET /api/users/ HTTP/1.1" 200 1199
INFO 2026-06-11 15:51:47,265 basehttp 10488 20452 "GET /api/users/ HTTP/1.1" 200 1199
INFO 2026-06-11 15:51:49,313 basehttp 10488 18660 "GET /api/patients/?limit=5 HTTP/1.1" 200 1655
INFO 2026-06-11 15:51:49,321 basehttp 10488 20672 "GET /api/users/?limit=5 HTTP/1.1" 200 1199
INFO 2026-06-11 15:51:49,383 basehttp 10488 19312 "GET /api/patients/?limit=5 HTTP/1.1" 200 1655
INFO 2026-06-11 15:51:49,389 basehttp 10488 20452 "GET /api/dashboard/ HTTP/1.1" 200 336
INFO 2026-06-11 15:51:49,392 basehttp 10488 18660 "GET /api/users/?limit=5 HTTP/1.1" 200 1199
INFO 2026-06-11 15:51:49,463 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 336
INFO 2026-06-11 15:51:52,929 basehttp 10488 19312 "OPTIONS /api/assets/ HTTP/1.1" 200 0
INFO 2026-06-11 15:51:52,929 basehttp 10488 18660 "OPTIONS /api/assets/ HTTP/1.1" 200 0
INFO 2026-06-11 15:51:53,038 basehttp 10488 19312 "GET /api/assets/ HTTP/1.1" 200 9955
INFO 2026-06-11 15:51:53,121 basehttp 10488 18660 "GET /api/assets/ HTTP/1.1" 200 9955
INFO 2026-06-11 15:51:56,332 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:51:56,332 basehttp 10488 18660 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:51:56,463 basehttp 10488 18660 "GET /api/auth/me/ HTTP/1.1" 200 208
INFO 2026-06-11 15:51:56,491 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 208
INFO 2026-06-11 15:51:56,702 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:51:56,729 basehttp 10488 18660 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:51:57,048 basehttp 10488 19312 "GET /api/users/?limit=5 HTTP/1.1" 200 1199
INFO 2026-06-11 15:51:57,049 basehttp 10488 20452 "GET /api/patients/?limit=5 HTTP/1.1" 200 1655
INFO 2026-06-11 15:51:57,100 basehttp 10488 20672 "GET /api/users/?limit=5 HTTP/1.1" 200 1199
INFO 2026-06-11 15:51:57,117 basehttp 10488 19312 "GET /api/patients/?limit=5 HTTP/1.1" 200 1655
INFO 2026-06-11 15:51:57,122 basehttp 10488 18660 "GET /api/dashboard/ HTTP/1.1" 200 336
INFO 2026-06-11 15:51:57,180 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 336
INFO 2026-06-11 15:52:57,077 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:53:56,699 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:54:56,693 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:55:56,687 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:56:56,700 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:57:56,708 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:58:56,700 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:59:56,695 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 16:00:57,076 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 16:02:06,618 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 16:02:57,509 basehttp 10488 7164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 16:04:34,170 basehttp 10488 7164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 16:05:34,110 basehttp 10488 7164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 16:06:08,104 basehttp 10488 7164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-12 13:08:08,979 autoreload 3872 1660 Watching for file changes with StatReloader
